bin,2010-12-28,2010-12-29,2010-12-30,2010-12-31,2011-01-01,2011-01-02,2011-01-03,2011-01-04,2011-01-05,2011-01-06,2011-01-07,2011-01-08,2011-01-09,2011-01-10,2011-01-11,2011-01-12,2011-01-13,2011-01-14,2011-01-15,2011-01-16,2011-01-17,2011-01-18,2011-01-19,2011-01-20,2011-01-21,2011-01-22,2011-01-23,2011-01-24,2011-01-25,2011-01-26,2011-01-27,2011-01-28,2011-01-29,2011-01-30
397,0.011111111553906509,0.011111111763386958,0.011111111596214128,0.011111111430480719,0.011111111273367669,0.01111111118395349,0.011111111116291638,0.01111111105890986,0.011111111010938248,0.01111111088613238,0.011111110903481866,0.011111110846209641,0.011111110820136246,0.011111110772335606,0.011111110470990162,0.011111110472258635,0.011111110467132581,0.011111110503555696,0.011111110740152334,0.011111110898674021,0.011111110888633669,0.011111110889591144,0.011111110872309968,0.011111110884014412,0.011111110922174044,0.011111110901693403,0.011111111056925804,0.011111111029939407,0.01111111102898029,0.011111111040548684,0.011111110988551382,0.011111111059024136,0.011111111051971736,0.011111111061134446
398,0.03333456477054147,0.027778888314276905,0.027778730605735845,0.02777875341412683,0.027778525134212015,0.027778434325671963,0.02777828103540208,0.02777815672886867,0.027778112107862907,0.027778147719266268,0.027778005671087527,0.027778011165782986,0.027777963860994,0.027777942116530726,0.027777947132429107,0.027777915873859443,0.027777890677407695,0.02777786037345876,0.027777834617185904,0.027777810576314066,0.027777803855784933,0.02777779583007673,0.027777792405615846,0.027777788377784288,0.02777778383276575,0.027777781897572944,0.02777777718534295,0.02777777666751238,0.027777775964877963,0.027777775232391652,0.0277777737878572,0.027777774415775017,0.027777774126232155,0.027777774648705802
399,0.016666666692948306,0.016666666733147418,0.016666666722554572,0.01666666670473393,0.016666666692965734,0.016666666687543796,0.01666666668749911,0.016666666678830436,0.01666666667788847,0.016666666688160213,0.016666666680284162,0.016666666678843388,0.011111111122066896,0.011111111121258134,0.011111111135836868,0.01111111113015359,0.011111111126127999,0.011111111122372936,0.011111111113964369,0.011111111112002551,0.011111111111915511,0.0111111111117926,0.011111111111712825,0.011111111111507838,0.011111111111347143,0.011111111111337299,0.01111111111112391,0.011111111111135049,0.01111111111113202,0.01111111111112291,0.011111111111134813,0.011111111111114777,0.011111111111115233,0.01111111111111419
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0055555555555559764,0.005555555555558548,0.005555555555558021,0.005555555555556672,0.005555555555556251,0.0055555555555560545,0.0055555555555562046,0.005555555555555849,0.005555555555555839,0.005555555555556501,0.0055555555555561725,0.0055555555555560346,0.005555555555556008,0.0055555555555559894,0.005555555555558015,0.005555555555557316,0.005555555555556868,0.00555555555555654,0.005555555555555644,0.00555555555555557,0.00555555555555557,0.005555555555555569,0.005555555555555567,0.005555555555555562,0.005555555555555558,0.005555555555555558,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.01111111111111283,0.011111111111122493,0.011111111111120502,0.011111111111115485,0.011111111111113856,0.011111111111113094,0.011111111111113644,0.011111111111112277,0.011111111111112234,0.027791214830523686,0.027786045026731505,0.02778678229884207,0.027784819725420122,0.027783988445474733,0.02778250371298759,0.027781805166712213,0.02778120899934341,0.03333797989637512,0.03333858286395478,0.03333753286202444,0.03333659988852469,0.03889381376997188,0.038893057088724925,0.03889263880959346,0.03889161869324742,0.03889102304387078,0.03889025156024698,0.03888972231192159,0.03888927562121609,0.03888891400307115,0.03888863792002656,0.0388882701976125,0.03888812210490138,0.03888815970491872
416,0.02222243889815264,0.02222242170702104,0.022222388100488145,0.022222383022700555,0.02222233876436398,0.022222318209995807,0.022222291205063856,0.022222268269270536,0.022222257803529183,0.022222257175287696,0.022222238558204477,0.02222223257202209,0.02222222490151134,0.02222221875312441,0.022222215155433336,0.022222209550702986,0.022222204899047665,0.022222203613908104,0.022222198658971237,0.022222200720177866,0.0222221996097522,0.02222220145270269,0.022222199259693588,0.022222196868619856,0.02222219846899347,0.02222219636393794,0.02222220586030212,0.022222203668730515,0.022222204006668907,0.02222220408079049,0.022222196788481075,0.022222204697870916,0.022222204465756585,0.02222220790775458
417,0.011111111111111122,0.011111111111111219,0.0111111111111112,0.011111111111111144,0.01111111111111113,0.011111111111111125,0.01111111111111113,0.01111111111111112,0.01111111111111112,0.011111111111111144,0.011111111111111134,0.011111111111111127,0.011111111111111127,0.011111111111111127,0.011111111111111236,0.011111111111111198,0.011111111111111174,0.011111111111111158,0.011111111111111115,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.09444797985165894,0.09444681018945089,0.09444616635330548,0.09444592873589909,0.09444518436440102,0.09444467603622135,0.10000386105630503,0.10000277229489075,0.10000205443027438,0.10000158227366378,0.10000064236309815,0.10000026965433752,0.09999985083380082,0.09999950756314281,0.09999938810537597,0.09444359799589881,0.09444340138770695,0.10000182159437043,0.10000189040323886,0.10000123904490983,0.10000062891821414,0.10555899528295778,0.10555829668817815,0.10000221099187433,0.10000137705209396,0.10000080865013257,0.10000014450862371,0.09999972179477153,0.09999937378694918,0.09999897823769491,0.09999850218384986,0.09999826944915127,0.09999821090688397,0.09999848883915079
419,0.0499982280260111,0.049998416580317694,0.04999836598488533,0.04999784035567023,0.049997952730824295,0.04999779474731816,0.04999809222803108,0.049998145806209905,0.05555798069763213,0.055557438975538165,0.055556468490497654,0.055556249685872625,0.05555582666978207,0.05555552759187201,0.05555532389690026,0.05555513149093994,0.05555496624541455,0.05555494105079898,0.055554532310979364,0.05555437479215292,0.05555431783982586,0.05555448596864813,0.055554363312191754,0.055554127706312365,0.05555412520639708,0.055554018102978116,0.055553886431149266,0.055553958276859654,0.055554015656875504,0.055553875812556025,0.05555349156533349,0.05555363899591148,0.05555374508147478,0.055554137653422694
420,0.0166649464415678,0.01666507363164436,0.016665054048120725,0.016664600965126827,0.016664738003365574,0.016664614262322526,0.016664890449904955,0.016664964327719876,0.01666489989511767,0.01666469431941485,0.016665208433144115,0.016664793769765884,0.016664928476857625,0.016664867627438143,0.01666505045053509,0.016665067470863992,0.01666507998586741,0.01666530623731758,0.016664885663193685,0.01666492095281103,0.01666497045833659,0.016665271214742677,0.016665187915217133,0.016664985689409273,0.01666505144143753,0.016664969530050682,0.016664968766538835,0.016665033245221842,0.016665106661854487,0.016664994199155535,0.016664601732749935,0.016664808026887752,0.016664908223677954,0.016665291432970644
421,0.03888776408369231,0.03888790430217819,0.03888787486834931,0.03888754207377653,0.038887611665468655,0.03888751144457965,0.038887704934801905,0.03888773234092569,0.038887685803980804,0.038887576361297194,0.03888791434694406,0.03888762251797439,0.03888771401113432,0.03888767187422795,0.038887830111655884,0.038887835827768905,0.03888783995967691,0.03888798954470128,0.03888766433463655,0.03888765167061517,0.03888769001807892,0.0388879110812393,0.03888785259293217,0.038887698799895475,0.03333230708869177,0.03333226022308596,0.03333209459777078,0.033332195747428774,0.03333225315019977,0.03333214771437997,0.0333319207800087,0.03333195728554252,0.033332056128923586,0.033332342491130346
422,0.011111122745648133,0.011111126148860213,0.011111123942600729,0.01111112253472639,0.011111119573350006,0.011111118305965346,0.011111117175887218,0.011111115306322396,0.011111114886750496,0.005555560642981141,0.005555558741007637,0.005555558686608465,0.005555558148502129,0.005555557901918161,0.005555558844919082,0.005555558213633286,0.00555555773010492,0.005555557185695277,0.005555556371572826,0.005555555949733402,0.005555555894921112,0.005555555819779747,0.005555555789944536,0.005555555737005887,0.0055555556779178835,0.005555555668619791,0.0055555555751428416,0.005555555581148847,0.005555555576893361,0.005555555569939026,0.0055555555776388875,0.005555555561835247,0.005555555561626094,0.005555555559788709
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.055554028526916814,0.05555403500277077,0.05555400035041098,0.05555359077745771,0.05555371593614907,0.05555359829327707,0.0555538230477234,0.05555391627103232,0.05555384289360935,0.05555355780108468,0.05555407374796314,0.055553674986594415,0.05555379730183187,0.05555372753937765,0.055553791134952894,0.05555381677270143,0.05555383455098832,0.0555540706948964,0.05555376559977233,0.055553894403612865,0.05555393187454407,0.05555419677156892,0.05555411452710116,0.05555394683887651,0.05555403187462082,0.05555394707754172,0.05555413326726139,0.05555413315791712,0.055554190294028354,0.05555412057732968,0.055553729197093234,0.05555401684107768,0.055554076797250114,0.05555439133400378
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.005555559542615931,0.005555561288216472,0.005555560436400809,0.005555559721053043,0.005555558608076294,0.0055555581234712865,0.005555557779648092,0.005555557053724206,0.005555556909815127,0.005555557486762557,0.005555556767798976,0.005555556729751445,0.0055555565359406865,0.005555556445969594,0.005555556917684912,0.00555555664794379,0.005555556444062756,0.0055555562216623635,0.0055555558550041285,0.00555555569058698,0.005555555672675838,0.005555555647967631,0.005555555637472238,0.005555555617383442,0.005555555596432985,0.0055555555935446555,0.005555555561070967,0.005555555563181998,0.005555555561960849,0.005555555559753757,0.005555555562280675,0.00555555555729258,0.005555555557275322,0.0055555555567679315
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.01111111111111255,0.011111111111120803,0.011111111111119103,0.011111111111114808,0.011111111111113427,0.011111111111112782,0.011111111111113256,0.011111111111112093,0.011111111111112059,0.011111111111114182,0.01111111111111311,0.011111111111112676,0.011111111111112583,0.01111111111111252,0.011111111111118755,0.011111111111116602,0.011111111111115218,0.011111111111114192,0.011111111111111403,0.01111111111111116,0.011111111111111158,0.011111111111111157,0.011111111111111151,0.011111111111111132,0.011111111111111122,0.011111111111111122,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.07777578598576801,0.07777595053600685,0.077775840255312,0.07777516072592747,0.07777524957000524,0.07777501490980748,0.07777535992971639,0.07777540341896952,0.077775284982222,0.07777500263644525,0.07777570295483188,0.07777508099266173,0.07777526022778139,0.07777515801343377,0.07777543286550846,0.07777544308127651,0.07777544932353088,0.07777577323395085,0.07777512828708982,0.07777515575913144,0.07777522909015694,0.07777568323986464,0.07777555605956855,0.07777524404218525,0.08889492240614816,0.08889379204511766,0.08889321207975001,0.08889175163437828,0.0888907263757526,0.0888900911369249,0.08888967083249107,0.08888886743110117,0.08888843779461002,0.08888824224281427
446,0.05555575843883156,0.055555374269310655,0.05555513549239209,0.04999913182511046,0.049998964135498127,0.04999870478015041,0.0499987364365206,0.0499986663887229,0.04999851879111086,0.04999826927595321,0.04999865421764654,0.04999820308229244,0.049998281911823254,0.04999817848793014,0.04999832691178118,0.04999831319991499,0.04444292149025016,0.044443117626770494,0.04444272242535239,0.04444276718478253,0.03888700832798253,0.03888732544727088,0.03888722459758199,0.038887001566890074,0.03888707901738908,0.03888697996394606,0.03888705728849221,0.038887100568308255,0.044447334280274975,0.044446783136492404,0.04444637365046257,0.0444456580720821,0.044445025081382226,0.044444539754398986
447,0.049995900705720506,0.04999602906182486,0.04999598603801377,0.0499949446102029,0.049995298022863906,0.04999501736856881,0.04999564140025212,0.049995867735869275,0.04999570361834212,0.049995085944484076,0.049996367264089125,0.049995373204040426,0.0499956931645477,0.04999553574064272,0.049995826430992325,0.04999588481993431,0.04999592670553254,0.049996498556272854,0.04999562228348058,0.04999583510915234,0.04999594109185562,0.049996630872456004,0.04999642881559874,0.049995979940176,0.04999616704216266,0.04999596288684985,0.0499962151674748,0.04999628453623823,0.0499964423216587,0.04999622518856138,0.04999526467248153,0.03889250135860685,0.03889118578619377,0.03889000017314769
448,0.022222222356192138,0.022222222491496864,0.02222222244975556,0.022222222392119278,0.022222222342451515,0.022222222319949667,0.022222222314265367,0.022222222279195604,0.02222222227434909,0.02222222231069298,0.022222222278050013,0.022222222273803265,0.022222222266246785,0.022222222262497583,0.022222222301930983,0.02222222228424462,0.027781027344279306,0.02778021254285638,0.02778071056182188,0.027780262594804324,0.02777979131318787,0.02777918370973599,0.027779032507215626,0.027778972517942313,0.027778724715673952,0.02777861261004177,0.027778389956272735,0.027778281502635425,0.02777817326919747,0.02777811305221106,0.01111147505969866,0.011111338106772027,0.011111291654786882,0.011111226292006176
449,0.016666691091874266,0.016666699377773278,0.0166666945581103,0.01666669115049152,0.016666684738310348,0.016666681977406683,0.01666667968979728,0.016666675595829072,0.01666667471456052,0.016666677717530907,0.01666667359186024,0.0166666734404044,0.01666667229158048,0.016666671762892597,0.01666667402199314,0.01666667259535623,0.01666667150751065,0.016666670295656615,0.016666668419315484,0.01666666749408984,0.01666666738079643,0.016666667225152997,0.016666667161968764,0.01666666704687465,0.016666666921377606,0.01666666690247424,0.01666666670518168,0.016666666717950362,0.016666666709528172,0.01666666669528986,0.016666666711238894,0.016666666678941497,0.01666666667862753,0.016666666675037647
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.016666393441423337,0.016666362638101524,0.01666636064737741,0.016666300384600014,0.01666632995290284,0.016666314477768777,0.01666634825890818,0.016666374669686304,0.016666361382848646,0.01666629100266563,0.016666389013701707,0.01666632176416074,0.01666634273470565,0.016666329408033635,0.016666313416008324,0.016666321696502805,0.01666632744227248,0.016666372972330395,0.016666345225612344,0.0166663880253425,0.016666392492414413,0.01666643254573745,0.016666418304964133,0.01666639563454703,0.016666414638618586,0.016666399122207704,0.01666646664499551,0.01666645522042721,0.016666462315153834,0.016666457789309037,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112
452,0.005555557889576047,0.005555559095064048,0.005555558565815594,0.0055555580709061555,0.005555557388905165,0.005555557089678439,0.00555555690241379,0.00555555645084638,0.005555556366624196,0.01111559046946913,0.011113866981638494,0.011114112644329845,0.011113458351352206,0.011113181161062389,0.01111268600676169,0.011112453068763654,0.011112254270551812,0.01111196752874431,0.011112021314661576,0.011111822873366461,0.011111692823358691,0.011111523569102697,0.011111478834652947,0.011111451034231784,0.011111374361098747,0.011111344698971168,0.01111125058607588,0.011111233666391742,0.011111208135997674,0.011111190707170124,0.011111201841362685,0.011111161714568621,0.011111152471959894,0.011111137817781868
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.011111111111125749,0.011111111111189429,0.011111111111176008,0.011111111111143997,0.011111111111132206,0.011111111111126677,0.011111111111129949,0.011111111111120257,0.011111111111119837,0.01111111111113615,0.01111111111112732,0.011111111111124216,0.011111111111123213,0.011111111111122613,0.01111111111116274,0.011111111111148816,0.011111111111139663,0.011111111111132532,0.011111111111113669,0.011111111111111604,0.027790055107801824,0.027786274430662446,0.027785364388635624,0.02778512478355404,0.027783678236083128,0.027782959789383235,0.02778205272120182,0.027781165057294114,0.02778042424107053,0.02778006366988059,0.027780189939023283,0.02777938186504904,0.027779033452238564,0.02777857306077242
